"Codigo";"Link";"CodigoExterno";"Nombre";"Descripcion";"Tipo de Adquisicion";"CodigoEstado";"Estado";"CodigoOrganismo";"NombreOrganismo";"sector";"RutUnidad";"CodigoUnidad";"NombreUnidad";"DireccionUnidad";"ComunaUnidad";"RegionUnidad";"Informada";"CodigoTipo";"Tipo";"TipoConvocatoria";"CodigoMoneda";"Moneda Adquisicion";"Etapas";"EstadoEtapas";"TomaRazon";"EstadoPublicidadOfertas";"JustificacionPublicidad";"EstadoCS";"Contrato";"Obras";"CantidadReclamos";"FechaCreacion";"FechaCierre";"FechaInicio";"FechaFinal";"FechaPubRespuestas";"FechaActoAperturaTecnica";"FechaActoAperturaEconomica";"FechaPublicacion";"FechaAdjudicacion";"FechaEstimadaAdjudicacion";"FechaSoporteFisico";"FechaTiempoEvaluacion";"UnidadTiempoEvaluacion";"FechaEstimadaFirma";"FechasUsuario";"FechaVisitaTerreno";"DireccionVisita";"FechaEntregaAntecedentes";"DireccionEntrega";"Estimacion";"FuenteFinanciamiento";"VisibilidadMonto";"MontoEstimado";"Tiempo";"UnidadTiempo";"Modalidad";"TipoPago";"ProhibicionContratacion";"SubContratacion";"UnidadTiempoDuracionContrato";"TiempoDuracionContrato";"TipoDuracionContrato";"JustificacionMontoEstimado";"ObservacionContrato";"ExtensionPlazo";"EsBaseTipo";"UnidadTiempoContratoLicitacion";"ValorTiempoRenovacion";"PeriodoTiempoRenovacion";"EsRenovable";"TipoAprobacion";"NumeroAprobacion";"FechaAprobacion";"NumeroOferentes";"Correlativo";"CodigoEstadoLicitacion";"Codigoitem";"CodigoProductoONU";"Rubro1";"Rubro2";"Rubro3";"Nombre producto genrico";"Nombre linea Adquisicion";"Descripcion linea Adquisicion";"UnidadMedida";"Cantidad";"CodigoProveedor";"CodigoSucursalProveedor";"RutProveedor";"NombreProveedor";"RazonSocialProveedor";"DescripcionProveedor";"Monto Estimado Adjudicado";"Nombre de la Oferta";"Estado Oferta";"Cantidad Ofertada";"Moneda de la Oferta";"MontoUnitarioOferta";"Valor Total Ofertado";"CantidadAdjudicada";"MontoLineaAdjudica";"FechaEnvioOferta";"Oferta seleccionada"
9350682;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=2408-192-LE24";"2408-192-LE24";"SERVICIO DE PRODUCCIÓN DE EVENTO ANIME REVOLUTION 2024";"La Municipalidad de Los Ángeles, junto con la Sección Jóvenes requiere contratar servicio de producción de eventos para la comunidad juvenil de la comuna, un
evento de animé, donde se dan cita los fanáticos del animé, manga, juegos y todo lo relacionado.";"Licitación Pública Entre 100 y 1000 UTM (LE)";7;"Desierta (o art. 3 ó 9 Ley 19.886)";87187;"I MUNICIPALIDAD DE LOS ANGELES";"Municipalidades";"69.170.100-K";3400;"IMUNI_LOSANGELES ADQUISICIONES";"CAUPOLICAN 399 ";"Los Angeles";"Región del Biobío ";0;1;"LE";1;"CLP";"Peso Chileno";1;1;0;1;"";1;1;0;730;"2024-04-23";"2024-09-16";"2024-09-09";"2024-09-12";"2024-09-13";"2024-09-17";"2024-09-17";"2024-09-09";"2024-10-18";"2024-10-04";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";1;"Municipal";1;1e+07;1;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"Se prohíbe subcontratación. El adjudicado es el responsable por el desarrollo del evento.";1;2;1;"RFB_CONTRACT_TIME_PERIOD_INMEDIATE_EXECUTION";"";"EL VALOR INDICADO CORRESPONDE AL PRESUPUESTO DISPONIBLE PARA TODOS LOS SERVICIOS, CON IVA INCLUIDO.";0;0;2;0;NA;0;4;"4792";"2024-10-17";1;1;7;41920293;80141607;"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL";"SERVICIOS PARA LA COMERCIALIZACIÓN Y DISTRIBUCIÓN";"VENTAS Y MARKETING";"PRODUCCIÓN DE EVENTOS";"Producción de eventos";"servicio de producción de eventos para la comunidad juvenil de la comuna, un evento de animé, donde se dan cita los fanáticos del animé, manga, juegos y todo lo relacionado., según detalle en Bases Técnicas. 
";"Unidad";1;41434;42128;"14.500.264-8";"Enzo Marquez C";"ENZO FABIAN MARQUEZ CABELLO";"Servicio de Producción de Evento Anime Revolution 2024. Valor neto.";7990000;"Servicio de Producción de Evento Anime Revolution 2024. ";"Aceptada";1;"Peso Chileno";8252100;8252100;0;0;"2024-09-16";"No Seleccionada"
9352479;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1305504-10-L124";"1305504-10-L124";"ADQUISICIÓN DE INSTRUMENTOS DE MEDICION A LISTA COMPLETA";"Requeridos para realizar levantamientos en terreno, no solo para medir distancias sino múltiples variables, como son la cantidad de CO2 en aulas, los Lux (medida de iluminación). Tambien hay instrumentos que nos permiten diagnosticar, como por ejemplo la calidad y tipo de estructuras al interior de muros, necesario a la hora de proyectar sobre todo conservaciones y otros que permiten diagnosticar el estado de los tableros eléctricos ademas de las infiltraciones y perdidas de temperatura por muro";"Licitación Pública Menor a 100 UTM (L1)";8;"Adjudicada";1890597;"SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ANDALIÉN COSTA";NA;"61.981.100-3";1305504;"SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ANDALIÉN CO";"Sin direccion";"Las Condes";"Región Metropolitana de Santiago";0;1;"L1";1;"CLP";"Peso Chileno";1;1;0;1;"Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.";1;0;0;1;"2024-04-25";"2024-09-27";"2024-09-17";"2024-09-19";"2024-09-24";"2024-09-27";"2024-09-27";"2024-09-17";"2024-10-25";"2024-10-16";"1900-01-01";0;"RFB_TIME_PERIOD_DAYS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";2;"";1;4500000;NA;"RFB_TIME_PERIOD_DAYS";"0";-1;"";1;0;0;"";"1";"";0;0;0;0;NA;0;1;"167";"2024-10-23";5;2;8;42192793;41103310;"EQUIPAMIENTO PARA LABORATORIOS";"EQUIPOS E INSUMOS PARA LABORATORIO";"EQUIPO DE MECÁNICA DE FLUIDOS";"INSTRUMENTOS DE MEDIDA DE GAS O CONCENTRACIÓN DE VAPOR";"Instrumentos de medida de gas o concentración de vapor";"Instrumentos de Medición de acuerdo a Bases técnicas Adjuntas";"Global";1;1316440;716540;"76.237.786-1";"Manuel Rodolfo";"MANUEL RODOLFO DIAZ BAHAMONDES SERVICIOS ENERGETICOS PUNTO LED EMPRESA";"Ofertamos nuevo monitor del más amplio rango de medición de CO2 del mercado nuestro TH2000 con datalogger con amplio rango de CO2, temperatura y humedad. Con el datalogger se registra la variación de la concentración del CO2 por largos periodos de tiempo y continuamente en los lugares de interés y entrega informes con tablas y gráficos con un rango de medición de hasta 9.999 ppm. El CO2 varía ráp";3781115;"Oferta 2";"Aceptada";1;"Peso Chileno";177000;177000;0;0;"2024-09-24";"No Seleccionada"
9352479;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1305504-10-L124";"1305504-10-L124";"ADQUISICIÓN DE INSTRUMENTOS DE MEDICION A LISTA COMPLETA";"Requeridos para realizar levantamientos en terreno, no solo para medir distancias sino múltiples variables, como son la cantidad de CO2 en aulas, los Lux (medida de iluminación). Tambien hay instrumentos que nos permiten diagnosticar, como por ejemplo la calidad y tipo de estructuras al interior de muros, necesario a la hora de proyectar sobre todo conservaciones y otros que permiten diagnosticar el estado de los tableros eléctricos ademas de las infiltraciones y perdidas de temperatura por muro";"Licitación Pública Menor a 100 UTM (L1)";8;"Adjudicada";1890597;"SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ANDALIÉN COSTA";NA;"61.981.100-3";1305504;"SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ANDALIÉN CO";"Sin direccion";"Las Condes";"Región Metropolitana de Santiago";0;1;"L1";1;"CLP";"Peso Chileno";1;1;0;1;"Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.";1;0;0;1;"2024-04-25";"2024-09-27";"2024-09-17";"2024-09-19";"2024-09-24";"2024-09-27";"2024-09-27";"2024-09-17";"2024-10-25";"2024-10-16";"1900-01-01";0;"RFB_TIME_PERIOD_DAYS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";2;"";1;4500000;NA;"RFB_TIME_PERIOD_DAYS";"0";-1;"";1;0;0;"";"1";"";0;0;0;0;NA;0;1;"167";"2024-10-23";5;2;8;42192793;41103310;"EQUIPAMIENTO PARA LABORATORIOS";"EQUIPOS E INSUMOS PARA LABORATORIO";"EQUIPO DE MECÁNICA DE FLUIDOS";"INSTRUMENTOS DE MEDIDA DE GAS O CONCENTRACIÓN DE VAPOR";"Instrumentos de medida de gas o concentración de vapor";"Instrumentos de Medición de acuerdo a Bases técnicas Adjuntas";"Global";1;1769072;1180457;"77.222.755-8";"Medim";"IMPORTADORA MEDIM LIMITADA";"Valor unitario no incluye IVA";3781115;"INSTRUMENTOS DE MEDICIÓN MEDIM";"Aceptada";1;"Peso Chileno";3781115;3781115;1;3781115;"2024-09-24";"Seleccionada"
9352479;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1305504-10-L124";"1305504-10-L124";"ADQUISICIÓN DE INSTRUMENTOS DE MEDICION A LISTA COMPLETA";"Requeridos para realizar levantamientos en terreno, no solo para medir distancias sino múltiples variables, como son la cantidad de CO2 en aulas, los Lux (medida de iluminación). Tambien hay instrumentos que nos permiten diagnosticar, como por ejemplo la calidad y tipo de estructuras al interior de muros, necesario a la hora de proyectar sobre todo conservaciones y otros que permiten diagnosticar el estado de los tableros eléctricos ademas de las infiltraciones y perdidas de temperatura por muro";"Licitación Pública Menor a 100 UTM (L1)";8;"Adjudicada";1890597;"SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ANDALIÉN COSTA";NA;"61.981.100-3";1305504;"SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ANDALIÉN CO";"Sin direccion";"Las Condes";"Región Metropolitana de Santiago";0;1;"L1";1;"CLP";"Peso Chileno";1;1;0;1;"Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.";1;0;0;1;"2024-04-25";"2024-09-27";"2024-09-17";"2024-09-19";"2024-09-24";"2024-09-27";"2024-09-27";"2024-09-17";"2024-10-25";"2024-10-16";"1900-01-01";0;"RFB_TIME_PERIOD_DAYS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";2;"";1;4500000;NA;"RFB_TIME_PERIOD_DAYS";"0";-1;"";1;0;0;"";"1";"";0;0;0;0;NA;0;1;"167";"2024-10-23";5;2;8;42192793;41103310;"EQUIPAMIENTO PARA LABORATORIOS";"EQUIPOS E INSUMOS PARA LABORATORIO";"EQUIPO DE MECÁNICA DE FLUIDOS";"INSTRUMENTOS DE MEDIDA DE GAS O CONCENTRACIÓN DE VAPOR";"Instrumentos de medida de gas o concentración de vapor";"Instrumentos de Medición de acuerdo a Bases técnicas Adjuntas";"Global";1;1316440;716540;"76.237.786-1";"Manuel Rodolfo";"MANUEL RODOLFO DIAZ BAHAMONDES SERVICIOS ENERGETICOS PUNTO LED EMPRESA";"Ofertamos excelente Luxómetro o radiómetro o fotómetro o luminómetro modelo LX1010B de calidad superior que mide de 0,1 a 100.000 lux En la práctica no es necesario un mayor rango ya que la mayor potencia luminosa en la tierra es la del sol que es levemente superior a 100.000 lux este modelo es fabricados por nuestra representada. Únicos Luxómetros a la venta en Chile que cuenta con certificado";3781115;"Oferta 1";"Aceptada";1;"Peso Chileno";77000;77000;0;0;"2024-09-24";"No Seleccionada"
9352479;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1305504-10-L124";"1305504-10-L124";"ADQUISICIÓN DE INSTRUMENTOS DE MEDICION A LISTA COMPLETA";"Requeridos para realizar levantamientos en terreno, no solo para medir distancias sino múltiples variables, como son la cantidad de CO2 en aulas, los Lux (medida de iluminación). Tambien hay instrumentos que nos permiten diagnosticar, como por ejemplo la calidad y tipo de estructuras al interior de muros, necesario a la hora de proyectar sobre todo conservaciones y otros que permiten diagnosticar el estado de los tableros eléctricos ademas de las infiltraciones y perdidas de temperatura por muro";"Licitación Pública Menor a 100 UTM (L1)";8;"Adjudicada";1890597;"SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ANDALIÉN COSTA";NA;"61.981.100-3";1305504;"SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ANDALIÉN CO";"Sin direccion";"Las Condes";"Región Metropolitana de Santiago";0;1;"L1";1;"CLP";"Peso Chileno";1;1;0;1;"Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.";1;0;0;1;"2024-04-25";"2024-09-27";"2024-09-17";"2024-09-19";"2024-09-24";"2024-09-27";"2024-09-27";"2024-09-17";"2024-10-25";"2024-10-16";"1900-01-01";0;"RFB_TIME_PERIOD_DAYS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";2;"";1;4500000;NA;"RFB_TIME_PERIOD_DAYS";"0";-1;"";1;0;0;"";"1";"";0;0;0;0;NA;0;1;"167";"2024-10-23";5;2;8;42192793;41103310;"EQUIPAMIENTO PARA LABORATORIOS";"EQUIPOS E INSUMOS PARA LABORATORIO";"EQUIPO DE MECÁNICA DE FLUIDOS";"INSTRUMENTOS DE MEDIDA DE GAS O CONCENTRACIÓN DE VAPOR";"Instrumentos de medida de gas o concentración de vapor";"Instrumentos de Medición de acuerdo a Bases técnicas Adjuntas";"Global";1;1233725;630434;"76.137.989-5";"Mar Ingeniería Spa";"PROVEEDORES DE REPUESTOS MARITIMOS E INDUSTRIALES OUTSOURCING SPA";" Instrumentos de Medición segun adjunto";3781115;"ADQUISICIÓN DE INSTRUMENTOS DE MEDICION A LISTA COMPLETA";"Aceptada";1;"Peso Chileno";2325930;2325930;0;0;"2024-09-27";"No Seleccionada"
9352479;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1305504-10-L124";"1305504-10-L124";"ADQUISICIÓN DE INSTRUMENTOS DE MEDICION A LISTA COMPLETA";"Requeridos para realizar levantamientos en terreno, no solo para medir distancias sino múltiples variables, como son la cantidad de CO2 en aulas, los Lux (medida de iluminación). Tambien hay instrumentos que nos permiten diagnosticar, como por ejemplo la calidad y tipo de estructuras al interior de muros, necesario a la hora de proyectar sobre todo conservaciones y otros que permiten diagnosticar el estado de los tableros eléctricos ademas de las infiltraciones y perdidas de temperatura por muro";"Licitación Pública Menor a 100 UTM (L1)";8;"Adjudicada";1890597;"SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ANDALIÉN COSTA";NA;"61.981.100-3";1305504;"SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ANDALIÉN CO";"Sin direccion";"Las Condes";"Región Metropolitana de Santiago";0;1;"L1";1;"CLP";"Peso Chileno";1;1;0;1;"Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.";1;0;0;1;"2024-04-25";"2024-09-27";"2024-09-17";"2024-09-19";"2024-09-24";"2024-09-27";"2024-09-27";"2024-09-17";"2024-10-25";"2024-10-16";"1900-01-01";0;"RFB_TIME_PERIOD_DAYS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";2;"";1;4500000;NA;"RFB_TIME_PERIOD_DAYS";"0";-1;"";1;0;0;"";"1";"";0;0;0;0;NA;0;1;"167";"2024-10-23";5;2;8;42192793;41103310;"EQUIPAMIENTO PARA LABORATORIOS";"EQUIPOS E INSUMOS PARA LABORATORIO";"EQUIPO DE MECÁNICA DE FLUIDOS";"INSTRUMENTOS DE MEDIDA DE GAS O CONCENTRACIÓN DE VAPOR";"Instrumentos de medida de gas o concentración de vapor";"Instrumentos de Medición de acuerdo a Bases técnicas Adjuntas";"Global";1;1942656;1358406;"77.404.537-6";"VIDAPARK";"VIDAPARK SPA";"SE OFERTA LISTADO COMPLETO";3781115;"Propuesta Equipos de medicion";"Aceptada";1;"Peso Chileno";3586325;3586325;0;0;"2024-09-25";"No Seleccionada"
9353664;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=5750-8-LQ24";"5750-8-LQ24";"Adquisición de Material para Base Granular y Agua de Uso Industrial";"La Dirección Regional de Vialidad, Región de Arica y Parinacota, solicita ofertas para la adquisición de los siguientes productos:

•	7.500 [m3] de material para base granular, transportado y puesto en la Ruta A-325 km 0-7,6, Provincia de Arica. Este material será utilizado para la operación de recebo de capas de rodadura granulares con provisión externa de material a ejecutar por la Administración Directa  en dicho camino.
•	1.500 m3 Agua de uso Industrial para la ejecución de la operación recebo de capas de rodaduras granulares con provisión externa de material, a realizarse en la Ruta A-325 km 0-7,6 a ejecutar por la Administración Directa de la Provincia de Arica. 
•	2.800 m3 Agua de uso Industrial para la ejecución de la operación de confección de terraplenes, a realizarse en la Ruta S/R-A-103 km 0 - 5,4 a ejecutar por la Administración Directa de la Provincia de Arica.
";"Licitación Pública entre a 2000 y 5000 UTM (LQ)";8;"Adjudicada";7248;"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"Obras Públicas";"61.202.000-0";287023;"Dirección de Vialidad - XV Región - Dirección Regional";"";"";"Región de Arica y Parinacota";0;1;"LQ";1;"CLP";"Peso Chileno";1;1;0;1;"";1;0;0;450;"2024-04-29";"2024-10-02";"2024-09-10";"2024-09-17";"2024-09-24";"2024-10-02";"2024-10-02";"2024-09-10";"2024-11-04";"2024-11-19";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";2;"31.02.004";1;261951100;105;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"Según lo establecido en el numeral 7 de las Bases Administrativas de licitación.";1;2;105;"";"";"El presupuesto está destinado a financiar el valor de la 
contratación y los impuestos que correspondan.";0;0;2;0;NA;0;2;"1045";"2024-11-04";2;1;8;42238850;11111611;"PRODUCTOS DERIVADOS DE MINERALES, PLANTAS Y ANIMALES";"TIERRA Y PIEDRA";"PIEDRAS";"GRAVA";"Grava";"Material para base granular, transportado y puesto en la Ruta A-325 km 0-7,6, Provincia de Arica, de acuerdo a Bases Administrativas y Especificaciones Técnicas.";"Metro Cúbico";7500;1693971;1103290;"76.961.598-9";"VAF INGENIERÍA Y CONSTRUCCIÓN LTDA.";"VAF INGENIERIA Y CONSTRUCCION LTDA";"Validez de la oferta: 90 días corridos.";223650000;"Adquisición de Material para Base Granular y Agua de Uso Industrial.";"Aceptada";7500;"Peso Chileno";25000;187500000;6100;152500000;"2024-09-30";"Seleccionada"
9353664;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=5750-8-LQ24";"5750-8-LQ24";"Adquisición de Material para Base Granular y Agua de Uso Industrial";"La Dirección Regional de Vialidad, Región de Arica y Parinacota, solicita ofertas para la adquisición de los siguientes productos:

•	7.500 [m3] de material para base granular, transportado y puesto en la Ruta A-325 km 0-7,6, Provincia de Arica. Este material será utilizado para la operación de recebo de capas de rodadura granulares con provisión externa de material a ejecutar por la Administración Directa  en dicho camino.
•	1.500 m3 Agua de uso Industrial para la ejecución de la operación recebo de capas de rodaduras granulares con provisión externa de material, a realizarse en la Ruta A-325 km 0-7,6 a ejecutar por la Administración Directa de la Provincia de Arica. 
•	2.800 m3 Agua de uso Industrial para la ejecución de la operación de confección de terraplenes, a realizarse en la Ruta S/R-A-103 km 0 - 5,4 a ejecutar por la Administración Directa de la Provincia de Arica.
";"Licitación Pública entre a 2000 y 5000 UTM (LQ)";8;"Adjudicada";7248;"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"Obras Públicas";"61.202.000-0";287023;"Dirección de Vialidad - XV Región - Dirección Regional";"";"";"Región de Arica y Parinacota";0;1;"LQ";1;"CLP";"Peso Chileno";1;1;0;1;"";1;0;0;450;"2024-04-29";"2024-10-02";"2024-09-10";"2024-09-17";"2024-09-24";"2024-10-02";"2024-10-02";"2024-09-10";"2024-11-04";"2024-11-19";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";2;"31.02.004";1;261951100;105;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"Según lo establecido en el numeral 7 de las Bases Administrativas de licitación.";1;2;105;"";"";"El presupuesto está destinado a financiar el valor de la 
contratación y los impuestos que correspondan.";0;0;2;0;NA;0;2;"1045";"2024-11-04";2;1;8;42238850;11111611;"PRODUCTOS DERIVADOS DE MINERALES, PLANTAS Y ANIMALES";"TIERRA Y PIEDRA";"PIEDRAS";"GRAVA";"Grava";"Material para base granular, transportado y puesto en la Ruta A-325 km 0-7,6, Provincia de Arica, de acuerdo a Bases Administrativas y Especificaciones Técnicas.";"Metro Cúbico";7500;1428856;832566;"76.383.861-7";"GRECIA INGENIERIA EIRL";"Construcciones Guillermo Pardo Obreque EIRL";"Según EE.TT.";223650000;"ID: 5750-8-LQ24";"Aceptada";7500;"Peso Chileno";40406;303045000;0;0;"2024-09-30";"No Seleccionada"
9353664;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=5750-8-LQ24";"5750-8-LQ24";"Adquisición de Material para Base Granular y Agua de Uso Industrial";"La Dirección Regional de Vialidad, Región de Arica y Parinacota, solicita ofertas para la adquisición de los siguientes productos:

•	7.500 [m3] de material para base granular, transportado y puesto en la Ruta A-325 km 0-7,6, Provincia de Arica. Este material será utilizado para la operación de recebo de capas de rodadura granulares con provisión externa de material a ejecutar por la Administración Directa  en dicho camino.
•	1.500 m3 Agua de uso Industrial para la ejecución de la operación recebo de capas de rodaduras granulares con provisión externa de material, a realizarse en la Ruta A-325 km 0-7,6 a ejecutar por la Administración Directa de la Provincia de Arica. 
•	2.800 m3 Agua de uso Industrial para la ejecución de la operación de confección de terraplenes, a realizarse en la Ruta S/R-A-103 km 0 - 5,4 a ejecutar por la Administración Directa de la Provincia de Arica.
";"Licitación Pública entre a 2000 y 5000 UTM (LQ)";8;"Adjudicada";7248;"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"Obras Públicas";"61.202.000-0";287023;"Dirección de Vialidad - XV Región - Dirección Regional";"";"";"Región de Arica y Parinacota";0;1;"LQ";1;"CLP";"Peso Chileno";1;1;0;1;"";1;0;0;450;"2024-04-29";"2024-10-02";"2024-09-10";"2024-09-17";"2024-09-24";"2024-10-02";"2024-10-02";"2024-09-10";"2024-11-04";"2024-11-19";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";2;"31.02.004";1;261951100;105;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"Según lo establecido en el numeral 7 de las Bases Administrativas de licitación.";1;2;105;"";"";"El presupuesto está destinado a financiar el valor de la 
contratación y los impuestos que correspondan.";0;0;2;0;NA;0;2;"1045";"2024-11-04";2;2;8;42238894;83101504;"SERVICIOS BÁSICOS Y DE INFORMACIÓN PÚBLICA";"SERVICIOS BÁSICOS";"SERVICIOS RELACIONADOS CON EL AGUA";"DISTRIBUCIÓN DE AGUA";"Distribución de agua";"Agua de uso Industrial para la ejecución de la operación recebo de capas de rodaduras granulares con provisión externa de material, a realizarse en la Ruta A-325 km 0-7,6, de acuerdo Bases Administrativas y Especificaciones Técnicas.";"Metro Cúbico";1500;1693971;1103290;"76.961.598-9";"VAF INGENIERÍA Y CONSTRUCCIÓN LTDA.";"VAF INGENIERIA Y CONSTRUCCION LTDA";"Validez de la oferta: 90 días corridos.";223650000;"Adquisición de Material para Base Granular y Agua de Uso Industrial.";"Aceptada";1500;"Peso Chileno";18500;27750000;1500;27750000;"2024-09-30";"Seleccionada"
9353664;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=5750-8-LQ24";"5750-8-LQ24";"Adquisición de Material para Base Granular y Agua de Uso Industrial";"La Dirección Regional de Vialidad, Región de Arica y Parinacota, solicita ofertas para la adquisición de los siguientes productos:

•	7.500 [m3] de material para base granular, transportado y puesto en la Ruta A-325 km 0-7,6, Provincia de Arica. Este material será utilizado para la operación de recebo de capas de rodadura granulares con provisión externa de material a ejecutar por la Administración Directa  en dicho camino.
•	1.500 m3 Agua de uso Industrial para la ejecución de la operación recebo de capas de rodaduras granulares con provisión externa de material, a realizarse en la Ruta A-325 km 0-7,6 a ejecutar por la Administración Directa de la Provincia de Arica. 
•	2.800 m3 Agua de uso Industrial para la ejecución de la operación de confección de terraplenes, a realizarse en la Ruta S/R-A-103 km 0 - 5,4 a ejecutar por la Administración Directa de la Provincia de Arica.
";"Licitación Pública entre a 2000 y 5000 UTM (LQ)";8;"Adjudicada";7248;"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"Obras Públicas";"61.202.000-0";287023;"Dirección de Vialidad - XV Región - Dirección Regional";"";"";"Región de Arica y Parinacota";0;1;"LQ";1;"CLP";"Peso Chileno";1;1;0;1;"";1;0;0;450;"2024-04-29";"2024-10-02";"2024-09-10";"2024-09-17";"2024-09-24";"2024-10-02";"2024-10-02";"2024-09-10";"2024-11-04";"2024-11-19";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";2;"31.02.004";1;261951100;105;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"Según lo establecido en el numeral 7 de las Bases Administrativas de licitación.";1;2;105;"";"";"El presupuesto está destinado a financiar el valor de la 
contratación y los impuestos que correspondan.";0;0;2;0;NA;0;2;"1045";"2024-11-04";2;2;8;42238894;83101504;"SERVICIOS BÁSICOS Y DE INFORMACIÓN PÚBLICA";"SERVICIOS BÁSICOS";"SERVICIOS RELACIONADOS CON EL AGUA";"DISTRIBUCIÓN DE AGUA";"Distribución de agua";"Agua de uso Industrial para la ejecución de la operación recebo de capas de rodaduras granulares con provisión externa de material, a realizarse en la Ruta A-325 km 0-7,6, de acuerdo Bases Administrativas y Especificaciones Técnicas.";"Metro Cúbico";1500;1428856;832566;"76.383.861-7";"GRECIA INGENIERIA EIRL";"Construcciones Guillermo Pardo Obreque EIRL";"Según EE.TT.";223650000;"ID: 5750-8-LQ24";"Aceptada";1500;"Peso Chileno";20349;30523500;0;0;"2024-09-30";"No Seleccionada"
