"ID";"Codigo";"Link";"Nombre";"Descripcion/Obervaciones";"Tipo";"ProcedenciaOC";"EsTratoDirecto";"EsCompraAgil";"CodigoTipo";"CodigoAbreviadoTipoOC";"DescripcionTipoOC";"codigoEstado";"Estado";"codigoEstadoProveedor";"EstadoProveedor";"FechaCreacion";"FechaEnvio";"FechaSolicitudCancelacion";"fechaUltimaModificacion";"FechaAceptacion";"FechaCancelacion";"tieneItems";"PromedioCalificacion";"CantidadEvaluacion";"MontoTotalOC";"TipoMonedaOC";"MontoTotalOC_PesosChilenos";"Impuestos";"TipoImpuesto";"Descuentos";"Cargos";"TotalNetoOC";"CodigoUnidadCompra";"RutUnidadCompra";"UnidadCompra";"CodigoOrganismoPublico";"OrganismoPublico";"sector";"ActividadComprador";"CiudadUnidadCompra";"RegionUnidadCompra";"PaisUnidadCompra";"CodigoSucursal";"RutSucursal";"Sucursal";"CodigoProveedor";"NombreProveedor";"ActividadProveedor";"ComunaProveedor";"RegionProveedor";"PaisProveedor";"Financiamiento";"PorcentajeIva";"Pais";"TipoDespacho";"FormaPago";"CodigoLicitacion";"Codigo_ConvenioMarco";"IDItem";"codigoCategoria";"Categoria";"codigoProductoONU";"NombreroductoGenerico";"RubroN1";"RubroN2";"RubroN3";"EspecificacionComprador";"EspecificacionProveedor";"cantidad";"UnidadMedida";"monedaItem";"precioNeto";"totalCargos";"totalDescuentos";"totalImpuestos";"totalLineaNeto";"Forma de Pago"
49984905;"418-755-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-755-SE24";"FRO - ARR EQUIP OTORRINO 28/36 - LIC";"SOLICITUD  N° 2473/2021
DENISSE LAGOS CARDENAS-POLICLINICO OTORRINO
R9 - 2209005002
CUOTA 28/36
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-16";"2024-03-05";"2024-03-05";"2024-09-16";NA;1;4,8;4;871013,36;"CLP";871013,36;139069,36;"IVA";0;0;731944;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";192810;"76.422.630-5";"AUDIOMEDICAL";188951;"AUDIOMEDICAL";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134001463;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 28/36";"VHIT";1;"Unidad no definida";"CLP";369444;0;0;0;369444;"30 dias contra la recepcion conforme de la factura"
49984905;"418-755-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-755-SE24";"FRO - ARR EQUIP OTORRINO 28/36 - LIC";"SOLICITUD  N° 2473/2021
DENISSE LAGOS CARDENAS-POLICLINICO OTORRINO
R9 - 2209005002
CUOTA 28/36
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-16";"2024-03-05";"2024-03-05";"2024-09-16";NA;1;4,8;4;871013,36;"CLP";871013,36;139069,36;"IVA";0;0;731944;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";192810;"76.422.630-5";"AUDIOMEDICAL";188951;"AUDIOMEDICAL";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134001462;41111700;"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Instrumentos y accesorios de observación";41111704;"Iluminadores para microscopios";"Equipamiento para laboratorios";"Instrumentos de medida y experimentación";"Instrumentos y accesorios de observación";"CUOTA 28/36";"MICROSCOPIO PROCEDIMIENTO  ORL.";1;"Unidad";"CLP";172222;0;0;0;172222;"30 dias contra la recepcion conforme de la factura"
49984905;"418-755-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-755-SE24";"FRO - ARR EQUIP OTORRINO 28/36 - LIC";"SOLICITUD  N° 2473/2021
DENISSE LAGOS CARDENAS-POLICLINICO OTORRINO
R9 - 2209005002
CUOTA 28/36
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-16";"2024-03-05";"2024-03-05";"2024-09-16";NA;1;4,8;4;871013,36;"CLP";871013,36;139069,36;"IVA";0;0;731944;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";192810;"76.422.630-5";"AUDIOMEDICAL";188951;"AUDIOMEDICAL";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134001464;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 28/36";"IRRIGADOR DE AIRE ";1;"Unidad";"CLP";190278;0;0;0;190278;"30 dias contra la recepcion conforme de la factura"
49984937;"418-756-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-756-SE24";"FRO - ARR EQUIP OTORRINO 29/36 - LIC";"SOLICITUD  N° 2473/2021
DENISSE LAGOS CARDENAS-POLICLINICO OTORRINO
R9 - 2209005002
CUOTA 29/36
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-10-01";NA;1;4,8;4;871013,36;"CLP";871013,36;139069,36;"IVA";0;0;731944;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";192810;"76.422.630-5";"AUDIOMEDICAL";188951;"AUDIOMEDICAL";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134001541;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 29/36";"VHIT";1;"Unidad no definida";"CLP";369444;0;0;0;369444;"30 dias contra la recepcion conforme de la factura"
49984937;"418-756-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-756-SE24";"FRO - ARR EQUIP OTORRINO 29/36 - LIC";"SOLICITUD  N° 2473/2021
DENISSE LAGOS CARDENAS-POLICLINICO OTORRINO
R9 - 2209005002
CUOTA 29/36
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-10-01";NA;1;4,8;4;871013,36;"CLP";871013,36;139069,36;"IVA";0;0;731944;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";192810;"76.422.630-5";"AUDIOMEDICAL";188951;"AUDIOMEDICAL";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134001540;41111700;"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Instrumentos y accesorios de observación";41111704;"Iluminadores para microscopios";"Equipamiento para laboratorios";"Instrumentos de medida y experimentación";"Instrumentos y accesorios de observación";"CUOTA 29/36";"MICROSCOPIO PROCEDIMIENTO  ORL.";1;"Unidad";"CLP";172222;0;0;0;172222;"30 dias contra la recepcion conforme de la factura"
49984937;"418-756-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-756-SE24";"FRO - ARR EQUIP OTORRINO 29/36 - LIC";"SOLICITUD  N° 2473/2021
DENISSE LAGOS CARDENAS-POLICLINICO OTORRINO
R9 - 2209005002
CUOTA 29/36
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-10-01";NA;1;4,8;4;871013,36;"CLP";871013,36;139069,36;"IVA";0;0;731944;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";192810;"76.422.630-5";"AUDIOMEDICAL";188951;"AUDIOMEDICAL";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134001539;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 29/36";"IRRIGADOR DE AIRE ";1;"Unidad";"CLP";190278;0;0;0;190278;"30 dias contra la recepcion conforme de la factura"
49985036;"418-757-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-757-SE24";"FRO - ARR EQUIP OTORRINO 30/36 - LIC";"SOLICITUD  N° 2473/2021
DENISSE LAGOS CARDENAS-POLICLINICO OTORRINO
R9 - 2209005002
CUOTA 30/36
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-10-01";NA;1;4,8;4;871013,36;"CLP";871013,36;139069,36;"IVA";0;0;731944;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";192810;"76.422.630-5";"AUDIOMEDICAL";188951;"AUDIOMEDICAL";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134001821;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 30/36";"VHIT";1;"Unidad no definida";"CLP";369444;0;0;0;369444;"30 dias contra la recepcion conforme de la factura"
49985036;"418-757-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-757-SE24";"FRO - ARR EQUIP OTORRINO 30/36 - LIC";"SOLICITUD  N° 2473/2021
DENISSE LAGOS CARDENAS-POLICLINICO OTORRINO
R9 - 2209005002
CUOTA 30/36
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-10-01";NA;1;4,8;4;871013,36;"CLP";871013,36;139069,36;"IVA";0;0;731944;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";192810;"76.422.630-5";"AUDIOMEDICAL";188951;"AUDIOMEDICAL";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134001823;41111700;"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Instrumentos y accesorios de observación";41111704;"Iluminadores para microscopios";"Equipamiento para laboratorios";"Instrumentos de medida y experimentación";"Instrumentos y accesorios de observación";"CUOTA 30/36";"MICROSCOPIO PROCEDIMIENTO  ORL.";1;"Unidad";"CLP";172222;0;0;0;172222;"30 dias contra la recepcion conforme de la factura"
49985036;"418-757-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-757-SE24";"FRO - ARR EQUIP OTORRINO 30/36 - LIC";"SOLICITUD  N° 2473/2021
DENISSE LAGOS CARDENAS-POLICLINICO OTORRINO
R9 - 2209005002
CUOTA 30/36
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-10-01";NA;1;4,8;4;871013,36;"CLP";871013,36;139069,36;"IVA";0;0;731944;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";192810;"76.422.630-5";"AUDIOMEDICAL";188951;"AUDIOMEDICAL";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134001822;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 30/36";"IRRIGADOR DE AIRE ";1;"Unidad";"CLP";190278;0;0;0;190278;"30 dias contra la recepcion conforme de la factura"
49985085;"418-758-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-758-SE24";"FRO - ARR EQUIP OTORRINO 31/36 - LIC";"SOLICITUD  N° 2473/2021
DENISSE LAGOS CARDENAS-POLICLINICO OTORRINO
R9 - 2209005002
CUOTA 31/36
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-10-01";NA;1;4,8;4;871013,36;"CLP";871013,36;139069,36;"IVA";0;0;731944;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";192810;"76.422.630-5";"AUDIOMEDICAL";188951;"AUDIOMEDICAL";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134002001;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 31/36";"VHIT";1;"Unidad no definida";"CLP";369444;0;0;0;369444;"30 dias contra la recepcion conforme de la factura"
49985085;"418-758-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-758-SE24";"FRO - ARR EQUIP OTORRINO 31/36 - LIC";"SOLICITUD  N° 2473/2021
DENISSE LAGOS CARDENAS-POLICLINICO OTORRINO
R9 - 2209005002
CUOTA 31/36
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-10-01";NA;1;4,8;4;871013,36;"CLP";871013,36;139069,36;"IVA";0;0;731944;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";192810;"76.422.630-5";"AUDIOMEDICAL";188951;"AUDIOMEDICAL";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134002000;41111700;"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Instrumentos y accesorios de observación";41111704;"Iluminadores para microscopios";"Equipamiento para laboratorios";"Instrumentos de medida y experimentación";"Instrumentos y accesorios de observación";"CUOTA 31/36";"MICROSCOPIO PROCEDIMIENTO  ORL.";1;"Unidad";"CLP";172222;0;0;0;172222;"30 dias contra la recepcion conforme de la factura"
49985085;"418-758-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-758-SE24";"FRO - ARR EQUIP OTORRINO 31/36 - LIC";"SOLICITUD  N° 2473/2021
DENISSE LAGOS CARDENAS-POLICLINICO OTORRINO
R9 - 2209005002
CUOTA 31/36
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-10-01";NA;1;4,8;4;871013,36;"CLP";871013,36;139069,36;"IVA";0;0;731944;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";192810;"76.422.630-5";"AUDIOMEDICAL";188951;"AUDIOMEDICAL";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134001999;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 31/36";"IRRIGADOR DE AIRE ";1;"Unidad";"CLP";190278;0;0;0;190278;"30 dias contra la recepcion conforme de la factura"
49986130;"418-763-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-763-SE24";"FRO - ARRI EQUIPO OTORRINO 28/36 - LIC";"SOLICITUD N°2473/2021
DENISSE LAGOS CARDENAS - POLICLINICO  OTORRINO
R9- 2209005002
CUOTA 28/36";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-16";"2024-03-05";"2024-03-05";"2024-09-16";NA;1;3,14285714285714;7;1233017,31;"CLP";1233017,31;196868,31;"IVA";0;0;1036149;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";24611;"85.218.000-5";"REICH DE COMERCIO EXTERIOR SpA";24912;"REICH DE COMERCIO EXTERIOR SPA";"VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENE";"Huechuraba";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134005149;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 28/36";"NASOFARINGOLARINGOSCOPIO.";1;"Unidad";"CLP";234824;0;0;0;234824;"30 dias contra la recepcion conforme de la factura"
49986130;"418-763-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-763-SE24";"FRO - ARRI EQUIPO OTORRINO 28/36 - LIC";"SOLICITUD N°2473/2021
DENISSE LAGOS CARDENAS - POLICLINICO  OTORRINO
R9- 2209005002
CUOTA 28/36";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-16";"2024-03-05";"2024-03-05";"2024-09-16";NA;1;3,14285714285714;7;1233017,31;"CLP";1233017,31;196868,31;"IVA";0;0;1036149;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";24611;"85.218.000-5";"REICH DE COMERCIO EXTERIOR SpA";24912;"REICH DE COMERCIO EXTERIOR SPA";"VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENE";"Huechuraba";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134005148;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 28/36";"EQUIPO  PARA  VISUALIZAR  NASOFIBROSCOPIA ";1;"Unidad";"CLP";801325;0;0;0;801325;"30 dias contra la recepcion conforme de la factura"
49986709;"418-767-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-767-SE24";"FRO - ARRI EQUIPO OTORRINO 29/36 - LIC";"SOLICITUD N°2473/2021
DENISSE LAGOS CARDENAS - POLICLINICO  OTORRINO
R9- 2209005002
CUOTA 29/36";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-09-30";NA;1;3,14285714285714;7;1233017,31;"CLP";1233017,31;196868,31;"IVA";0;0;1036149;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";24611;"85.218.000-5";"REICH DE COMERCIO EXTERIOR SpA";24912;"REICH DE COMERCIO EXTERIOR SPA";"VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENE";"Huechuraba";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134007042;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 29/36";"NASOFARINGOLARINGOSCOPIO.";1;"Unidad";"CLP";234824;0;0;0;234824;"30 dias contra la recepcion conforme de la factura"
49986709;"418-767-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-767-SE24";"FRO - ARRI EQUIPO OTORRINO 29/36 - LIC";"SOLICITUD N°2473/2021
DENISSE LAGOS CARDENAS - POLICLINICO  OTORRINO
R9- 2209005002
CUOTA 29/36";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-09-30";NA;1;3,14285714285714;7;1233017,31;"CLP";1233017,31;196868,31;"IVA";0;0;1036149;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";24611;"85.218.000-5";"REICH DE COMERCIO EXTERIOR SpA";24912;"REICH DE COMERCIO EXTERIOR SPA";"VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENE";"Huechuraba";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134007041;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 29/36";"EQUIPO  PARA  VISUALIZAR  NASOFIBROSCOPIA ";1;"Unidad";"CLP";801325;0;0;0;801325;"30 dias contra la recepcion conforme de la factura"
